Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,1095.0,1119.949951171875,1090.0999755859375,1099.050048828125,1041.7757568359375,429620
2018-01-02,1100.0,1109.449951171875,1073.449951171875,1080.9000244140625,1024.571533203125,413942
2018-01-03,1080.5,1115.949951171875,1080.0999755859375,1099.4000244140625,1042.1075439453125,768114
2018-01-04,1106.9000244140625,1112.25,1092.0,1106.550048828125,1048.885009765625,450896
2018-01-05,1105.800048828125,1123.5,1102.050048828125,1107.6500244140625,1049.9276123046875,568810
2018-01-08,1107.6500244140625,1135.4000244140625,1107.6500244140625,1116.199951171875,1058.03173828125,468360
2018-01-09,1116.199951171875,1127.9000244140625,1083.5999755859375,1089.300048828125,1032.5338134765625,639168
2018-01-10,1085.0,1115.0,1074.6500244140625,1079.300048828125,1023.0549926757812,807750
2018-01-11,1085.0,1107.0,1075.050048828125,1101.550048828125,1044.1453857421875,459962
2018-01-12,1106.9000244140625,1110.0,1083.5,1093.800048828125,1036.79931640625,276559
2018-01-15,1093.800048828125,1093.800048828125,1020.0,1078.3499755859375,1022.1544189453125,279071
2018-01-16,1079.0,1102.800048828125,1075.0,1092.75,1035.803955078125,804279
2018-01-17,1091.0,1111.9000244140625,1078.199951171875,1107.550048828125,1049.8328857421875,840913
2018-01-18,1107.550048828125,1119.75,1081.0999755859375,1090.4000244140625,1033.576416015625,582399
2018-01-19,1090.0,1103.5999755859375,1082.5999755859375,1098.300048828125,1041.0648193359375,322347
2018-01-22,1095.949951171875,1103.699951171875,1067.25,1077.8499755859375,1021.6805419921875,690857
2018-01-23,1079.0,1107.6500244140625,1079.0,1101.3499755859375,1043.9559326171875,1019038
2018-01-24,1104.949951171875,1126.0999755859375,1086.5,1102.9000244140625,1045.4251708984375,821655
2018-01-25,1100.0,1126.0,1095.0999755859375,1120.300048828125,1061.9183349609375,2015896
2018-01-29,1115.0,1115.0,1082.0,1100.4000244140625,1043.055419921875,909205
2018-01-30,1100.0,1108.25,1068.25,1079.9000244140625,1023.6237182617188,662548
2018-01-31,1079.9000244140625,1079.9000244140625,1009.0,1039.4000244140625,985.2341918945312,960918
2018-02-01,1050.0,1058.5999755859375,1022.5,1043.800048828125,989.4049072265625,763908
2018-02-02,1025.0,1051.25,1006.7999877929688,1028.25,974.665283203125,1850108
2018-02-05,1005.0,1048.5999755859375,1000.0,1034.6500244140625,980.7318115234375,545693
2018-02-06,982.4000244140625,1016.0,978.3499755859375,1003.2000122070312,950.9207153320312,659453
2018-02-07,1010.0,1023.75,1005.7000122070312,1013.25,960.447021484375,382513
2018-02-08,1016.0,1049.9000244140625,1016.0,1029.9000244140625,976.2293090820312,424810
2018-02-09,1005.0,1028.0,1005.0,1016.5499877929688,963.574951171875,472189
2018-02-12,1022.0,1043.0,1017.5,1036.5,982.4853515625,488773
2018-02-14,1040.0,1065.800048828125,1031.300048828125,1050.699951171875,995.9453125,365498
2018-02-15,1055.0,1059.9000244140625,1037.050048828125,1048.0999755859375,993.4808349609375,260354
2018-02-16,1052.550048828125,1068.25,1035.550048828125,1045.6500244140625,991.1585693359375,632838
2018-02-19,1042.0,1045.0,1007.25,1016.7999877929688,963.81201171875,502939
2018-02-20,1016.7999877929688,1029.75,1002.4000244140625,1013.9000244140625,961.0630493164062,396055
