Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,487.5527038574219,494.07177734375,482.4109191894531,484.70635986328125,468.7642517089844,4719333
2018-01-02,489.2972412109375,489.2972412109375,469.9696044921875,474.2850341796875,458.6856384277344,5145590
2018-01-03,476.67230224609375,482.50274658203125,472.63232421875,475.8000183105469,460.15081787109375,6216553
2018-01-04,476.5345764160156,484.0636291503906,472.40277099609375,480.207275390625,464.4131774902344,5844199
2018-01-05,482.04364013671875,498.11175537109375,476.12139892578125,495.8163146972656,479.5087585449219,7861243
2018-01-08,490.4449768066406,490.4449768066406,472.1273193359375,474.1014099121094,458.5080871582031,12061390
2018-01-09,475.61639404296875,478.4168395996094,463.4046325683594,468.08734130859375,452.6918029785156,7402279
2018-01-10,472.8618469238281,475.1573181152344,463.037353515625,464.96551513671875,449.67266845703125,6544424
2018-01-11,466.4346008300781,474.4227600097656,462.02734375,472.63232421875,457.0873107910156,5796686
2018-01-12,473.780029296875,475.01959228515625,463.2209777832031,467.8577880859375,452.4698181152344,4758483
2018-01-15,468.08734130859375,470.0614013671875,461.3387145996094,463.2209777832031,447.98553466796875,2782331
2018-01-16,466.4346008300781,471.622314453125,451.1928405761719,456.564208984375,441.5476989746094,6302128
2018-01-17,454.498291015625,462.02734375,451.23876953125,458.99737548828125,443.90081787109375,6698572
2018-01-18,460.0073547363281,467.1691589355469,452.66192626953125,454.498291015625,439.5497131347656,7767065
2018-01-19,444.3983459472656,459.3187255859375,443.9392395019531,457.1610107421875,442.1248474121094,9782631
2018-01-22,455.0491943359375,457.7119140625,448.071044921875,450.5501403808594,435.7314147949219,4448642
2018-01-23,453.5801086425781,457.98736572265625,448.8055725097656,451.8355712890625,436.974609375,6037482
2018-01-24,447.06103515625,447.1528625488281,417.90887451171875,421.9029541015625,408.0264892578125,28808019
2018-01-25,425.57568359375,425.57568359375,408.0843811035156,415.65936279296875,401.98822021484375,20200906
2018-01-29,407.67120361328125,409.87481689453125,399.4534912109375,404.54937744140625,391.2436218261719,26639578
2018-01-30,404.54937744140625,414.1902770996094,401.4734802246094,404.54937744140625,393.7347717285156,10482710
2018-01-31,406.2939147949219,409.5075378417969,400.69305419921875,403.8607482910156,393.0645751953125,6939087
2018-02-01,404.0444030761719,410.42572021484375,394.90850830078125,402.5293884277344,391.7687683105469,7947503
2018-02-02,401.9784851074219,404.45758056640625,381.778564453125,387.7926330566406,377.426025390625,6545202
2018-02-05,383.5690002441406,410.1961975097656,377.554931640625,404.18212890625,393.3773498535156,14802436
2018-02-06,385.6349182128906,411.1143798828125,384.3035583496094,403.218017578125,392.4389953613281,9159108
2018-02-07,408.54345703125,412.6293640136719,392.15399169921875,395.0462341308594,384.48565673828125,10780172
2018-02-08,398.4894104003906,400.3257751464844,390.2257995605469,394.633056640625,384.08355712890625,6059719
2018-02-09,389.3076171875,398.4435119628906,385.3594665527344,387.93035888671875,377.5600280761719,5294559
2018-02-12,394.633056640625,395.73486328125,386.87445068359375,389.6748962402344,379.2579650878906,3913750
2018-02-14,391.41943359375,402.6212158203125,391.41943359375,399.2239685058594,388.5517578125,10275281
2018-02-15,403.3557434082031,403.3557434082031,391.7867126464844,393.85260009765625,383.3240051269531,4498633
2018-02-16,399.3616943359375,399.3616943359375,384.16583251953125,385.3594665527344,375.057861328125,4322656
2018-02-19,385.4971923828125,385.6349182128906,370.20953369140625,380.44720458984375,370.2768859863281,6338101
2018-02-20,381.1358337402344,387.6549072265625,381.1358337402344,383.890380859375,373.6280517578125,7874566
2018-02-21,385.6349182128906,387.93035888671875,383.2017517089844,385.3135681152344,375.01318359375,4644671
2018-02-22,384.5331115722656,384.9462890625,379.5290222167969,382.05401611328125,371.8407897949219,10571033
2018-02-23,384.71673583984375,393.1639709472656,382.9721984863281,390.7308044433594,380.28558349609375,7365954
2018-02-26,394.81671142578125,394.81671142578125,386.4153747558594,388.5271911621094,378.1408996582031,3996707
2018-02-27,390.9603576660156,397.2498779296875,389.58306884765625,395.2757873535156,384.7091064453125,5092641
2018-02-28,394.81671142578125,398.03033447265625,391.0521545410156,393.4853515625,382.9665222167969,25442533
2018-03-01,393.9444274902344,400.8766784667969,390.9144287109375,392.75079345703125,382.2516174316406,5729435
2018-03-05,392.0162658691406,392.15399169921875,383.4312744140625,386.9662780761719,376.6217346191406,3792452
2018-03-06,389.03216552734375,392.6589660644531,377.0040283203125,380.0340270996094,369.8747863769531,4127247
2018-03-07,377.0499572753906,382.2376403808594,359.2372741699219,370.20953369140625,360.3128967285156,11842304
2018-03-08,377.8304138183594,380.2176513671875,362.6804504394531,368.4649658203125,358.614990234375,8504409
2018-03-09,371.7704162597656,375.07586669921875,365.0218200683594,369.24542236328125,359.3746337890625,4999488
2018-03-12,371.86224365234375,389.7667236328125,370.9440612792969,387.05810546875,376.7110900878906,8232597
2018-03-13,388.3894348144531,394.633056640625,385.77264404296875,391.41943359375,380.95587158203125,5607493
2018-03-14,391.0521545410156,391.0521545410156,384.3035583496094,388.0221862792969,377.6494140625,4117215
2018-03-15,388.0221862792969,389.58306884765625,383.10992431640625,386.048095703125,375.7281188964844,3569191
2018-03-16,381.2735595703125,391.8326110839844,379.8044738769531,382.6508483886719,372.4216613769531,7882372
2018-03-19,383.7985534667969,387.10400390625,364.2413635253906,366.9499816894531,357.1405334472656,5890008
2018-03-20,366.3531799316406,370.4849853515625,360.5686340332031,367.63861083984375,357.81072998046875,8128078
2018-03-21,370.02587890625,385.77264404296875,369.2913513183594,383.9822082519531,373.7174072265625,9095642
2018-03-22,380.1258544921875,385.8644714355469,378.3813171386719,381.5949401855469,371.3939514160156,5282975
2018-03-23,378.88629150390625,384.67083740234375,372.0458679199219,378.9322204589844,368.80242919921875,5591226
2018-03-26,378.28948974609375,388.3894348144531,373.3313293457031,387.0121765136719,376.6664123535156,4794754
2018-03-27,387.4712829589844,387.8385314941406,374.8004150390625,379.39129638671875,369.249267578125,6622278
2018-03-28,377.3713073730469,379.2535705566406,363.0477294921875,366.0777282714844,356.2916259765625,11202944
2018-04-02,366.812255859375,368.878173828125,358.54864501953125,362.77227783203125,353.0744934082031,5431320
2018-04-03,359.2372741699219,370.9440612792969,359.2372741699219,369.2913513183594,359.4193115234375,4965941
2018-04-04,370.9440612792969,371.6785888671875,360.7981872558594,362.72637939453125,353.0298156738281,3950938
2018-04-05,365.52679443359375,368.09771728515625,359.1454772949219,361.67047119140625,352.00213623046875,9567509
2018-04-06,361.9459228515625,364.0577392578125,351.7541198730469,353.4527587890625,344.0041198730469,9251871
2018-04-09,351.57049560546875,355.0595703125,345.8318786621094,349.1832275390625,339.8487548828125,13051114
2018-04-10,349.8718566894531,355.0595703125,343.8577880859375,354.003662109375,344.5403137207031,13036633
2018-04-11,356.2532043457031,358.8240966796875,351.9836730957031,353.7741394042969,344.3169250488281,7551790
2018-04-12,352.58050537109375,353.957763671875,348.1732482910156,349.0914306640625,339.7593688964844,4876418
2018-04-13,351.61639404296875,354.6004943847656,345.0514221191406,346.9796142578125,337.7040100097656,7595737
2018-04-16,346.15325927734375,349.1832275390625,343.8577880859375,345.8318786621094,336.58697509765625,4063712
2018-04-17,346.15325927734375,352.07550048828125,343.53643798828125,350.7900390625,341.4125671386719,6239065
2018-04-18,352.3050537109375,359.7882080078125,351.06549072265625,352.8100280761719,343.3785705566406,6243722
2018-04-19,356.94183349609375,364.7922668457031,353.911865234375,363.0018310546875,353.29791259765625,3777792
2018-04-20,361.3490905761719,370.6686096191406,359.4209289550781,369.1076965332031,359.2405700683594,7354832
2018-04-23,368.64862060546875,373.239501953125,364.37908935546875,369.8881530761719,360.0001220703125,4117790
2018-04-24,369.0158996582031,375.1676940917969,364.1495361328125,373.00994873046875,363.03851318359375,6853543
2018-04-25,380.5390319824219,392.429443359375,378.28948974609375,385.4971923828125,375.1919250488281,21783137
2018-04-26,385.6349182128906,385.6349182128906,372.2754211425781,375.7185974121094,365.6747131347656,13618444
2018-04-27,373.00994873046875,378.0599365234375,368.18951416015625,375.305419921875,365.2726135253906,4920646
2018-04-30,373.6986083984375,379.4372253417969,371.127685546875,376.0399475097656,365.9874572753906,3566177
2018-05-02,379.1158447265625,379.1158447265625,372.7804260253906,375.02996826171875,365.0044860839844,6629917
2018-05-03,373.0558776855469,374.61676025390625,366.3531799316406,371.31134033203125,361.38525390625,4048200
2018-05-04,377.23358154296875,384.11993408203125,361.76226806640625,364.2872619628906,354.5489807128906,15699897
2018-05-07,368.64862060546875,371.4490661621094,363.1395568847656,365.66455078125,355.8894348144531,6432313
2018-05-08,368.6026916503906,369.97998046875,364.33319091796875,368.3272399902344,358.48095703125,3882910
2018-05-09,370.20953369140625,375.9940490722656,364.700439453125,369.5208740234375,359.6427001953125,8853576
2018-05-10,371.7245178222656,379.85040283203125,370.85223388671875,378.3813171386719,368.26629638671875,8857216
2018-05-11,367.4090881347656,369.75042724609375,350.2850341796875,354.9677429199219,345.47857666015625,25084393
2018-05-14,354.4168395996094,361.76226806640625,347.34686279296875,351.800048828125,342.3955993652344,9642921
2018-05-15,351.6623229980469,356.39093017578125,347.3927917480469,350.6982421875,341.3232421875,6947897
2018-05-16,351.61639404296875,351.61639404296875,343.3987121582031,344.63824462890625,335.42523193359375,6641547
2018-05-17,346.3827819824219,347.9436950683594,335.54827880859375,337.5223693847656,328.4995422363281,9815529
2018-05-18,337.935546875,337.935546875,325.9992370605469,331.78375244140625,322.9143371582031,12204435
2018-05-21,331.78375244140625,339.037353515625,326.136962890625,330.5442199707031,321.7080078125,5381337
