Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,1261.0,1274.0,1255.9000244140625,1260.699951171875,1137.83447265625,2048058
2018-01-02,1267.0,1269.9000244140625,1242.8499755859375,1249.75,1127.9515380859375,1512324
2018-01-03,1255.9000244140625,1283.949951171875,1251.5,1275.300048828125,1151.01171875,2720736
2018-01-04,1284.949951171875,1320.0,1280.0999755859375,1315.699951171875,1187.47412109375,4546456
2018-01-05,1325.0,1328.949951171875,1308.0,1314.9000244140625,1186.75244140625,2418902
2018-01-08,1316.5,1345.949951171875,1316.5,1338.25,1207.8267822265625,3513256
2018-01-09,1340.0,1343.0,1326.4000244140625,1332.75,1202.8626708984375,1703294
2018-01-10,1332.199951171875,1336.5,1317.6500244140625,1323.75,1194.7396240234375,1098019
2018-01-11,1320.199951171875,1326.800048828125,1313.050048828125,1323.550048828125,1194.5592041015625,1232290
2018-01-12,1325.5,1332.300048828125,1309.75,1329.1500244140625,1199.6134033203125,1825056
2018-01-15,1334.8499755859375,1351.199951171875,1323.5999755859375,1325.949951171875,1196.7252197265625,2386631
2018-01-16,1331.050048828125,1339.6500244140625,1323.3499755859375,1326.199951171875,1196.950927734375,3139385
2018-01-17,1323.0,1357.0,1320.25,1353.3499755859375,1221.455078125,2724814
2018-01-18,1360.0,1385.0,1350.449951171875,1360.800048828125,1228.178955078125,4966982
2018-01-19,1362.0,1378.6500244140625,1353.5,1371.449951171875,1237.7908935546875,2127776
2018-01-22,1289.199951171875,1403.6500244140625,1289.199951171875,1398.8499755859375,1262.5206298828125,3067658
2018-01-23,1406.0,1415.0,1393.0999755859375,1410.699951171875,1273.2156982421875,4804202
2018-01-24,1407.0999755859375,1409.800048828125,1389.800048828125,1401.199951171875,1264.6417236328125,2147973
2018-01-25,1392.0,1427.050048828125,1392.0,1416.5,1278.4505615234375,6113475
2018-01-29,1418.0,1441.6500244140625,1418.0,1431.949951171875,1292.3946533203125,2945415
2018-01-30,1429.949951171875,1436.699951171875,1406.75,1429.9000244140625,1290.5447998046875,1988140
2018-01-31,1431.9000244140625,1439.699951171875,1412.0,1416.5,1278.4505615234375,2614515
2018-02-01,1458.9000244140625,1470.0,1405.199951171875,1455.5999755859375,1313.7398681640625,8187730
2018-02-02,1448.0,1448.0,1410.050048828125,1415.449951171875,1277.5029296875,3621563
2018-02-05,1380.0,1400.0,1355.0999755859375,1363.6500244140625,1230.751220703125,3060688
2018-02-06,1319.949951171875,1372.3499755859375,1294.25,1353.050048828125,1221.184326171875,4230633
2018-02-07,1370.0,1370.0,1330.0,1333.75,1203.765380859375,2927403
2018-02-08,1345.0,1359.5,1333.0,1347.4000244140625,1216.0849609375,1932082
2018-02-09,1324.800048828125,1343.0,1318.0999755859375,1329.25,1199.7037353515625,2029257
2018-02-12,1334.550048828125,1355.0,1334.550048828125,1350.5,1218.8826904296875,1543603
2018-02-14,1354.699951171875,1372.5,1345.5999755859375,1361.199951171875,1228.5399169921875,2310144
2018-02-15,1364.4000244140625,1370.0,1346.4000244140625,1350.3499755859375,1218.7474365234375,1861841
2018-02-16,1358.0,1364.0,1320.449951171875,1328.4000244140625,1198.9366455078125,1424576
2018-02-19,1328.0,1330.949951171875,1287.0,1295.5,1169.2430419921875,4275673
2018-02-20,1300.0,1309.5999755859375,1287.25,1290.5999755859375,1164.8204345703125,2063972
2018-02-21,1299.0,1299.5999755859375,1279.0,1282.800048828125,1157.78076171875,1584305
2018-02-22,1278.0,1298.0,1276.0,1292.0,1166.0841064453125,3028574
2018-02-23,1292.5999755859375,1305.0,1280.4000244140625,1301.699951171875,1174.838623046875,2176017
2018-02-26,1306.0,1347.699951171875,1306.0,1344.25,1213.2420654296875,2239306
2018-02-27,1347.5,1355.800048828125,1331.300048828125,1338.0999755859375,1207.691162109375,2243499
2018-02-28,1328.0,1331.5999755859375,1310.5999755859375,1318.1500244140625,1189.685546875,2439968
2018-03-01,1319.0,1332.9000244140625,1313.0999755859375,1315.199951171875,1187.02294921875,1927606
2018-03-05,1312.699951171875,1312.699951171875,1297.949951171875,1300.699951171875,1173.936279296875,1302005
2018-03-06,1308.699951171875,1318.9000244140625,1275.0,1283.4000244140625,1158.3221435546875,2381856
2018-03-07,1284.0,1293.9000244140625,1260.0,1263.300048828125,1140.1812744140625,2156582
2018-03-08,1271.9000244140625,1289.800048828125,1259.25,1283.800048828125,1158.6832275390625,3588828
2018-03-09,1285.199951171875,1296.050048828125,1280.0,1290.5,1164.730224609375,2508919
2018-03-12,1300.0,1312.0,1297.0,1310.050048828125,1182.3748779296875,2267260
2018-03-13,1311.4000244140625,1322.949951171875,1294.050048828125,1302.75,1175.7864990234375,1915199
2018-03-14,1303.0,1313.0,1292.0,1303.25,1176.2376708984375,1714051
2018-03-15,1304.9000244140625,1309.5999755859375,1292.0999755859375,1295.0999755859375,1168.8819580078125,1178352
2018-03-16,1299.9000244140625,1303.9000244140625,1260.4000244140625,1269.300048828125,1145.596435546875,5152611
2018-03-19,1280.0,1292.0,1265.8499755859375,1279.550048828125,1154.847412109375,4452882
2018-03-20,1275.0,1300.0,1275.0,1293.5,1167.43798828125,2831066
2018-03-21,1295.0,1313.5999755859375,1295.0,1309.3499755859375,1181.7431640625,2835466
2018-03-22,1314.800048828125,1321.4000244140625,1289.0,1296.25,1169.9200439453125,1834024
2018-03-23,1278.5999755859375,1283.300048828125,1261.5,1267.9000244140625,1144.3328857421875,2280525
2018-03-26,1268.0,1300.0999755859375,1268.0,1297.4000244140625,1170.9576416015625,1697069
2018-03-27,1307.0,1314.0,1301.0,1307.550048828125,1180.11865234375,2003736
2018-03-28,1301.0999755859375,1325.0,1292.4000244140625,1310.9000244140625,1183.14208984375,3989865
2018-04-02,1313.0,1339.5,1312.050048828125,1335.949951171875,1205.750732421875,1302024
2018-04-03,1332.75,1339.0,1318.050048828125,1330.4000244140625,1200.74169921875,1123582
2018-04-04,1331.0,1332.699951171875,1290.199951171875,1296.1500244140625,1169.82958984375,1285513
2018-04-05,1314.0,1335.050048828125,1311.0,1328.800048828125,1199.2974853515625,1758313
2018-04-06,1305.199951171875,1323.0,1305.199951171875,1316.550048828125,1188.241455078125,1492796
2018-04-09,1318.0,1333.0,1317.8499755859375,1327.9000244140625,1198.4853515625,1118116
2018-04-10,1328.0,1355.449951171875,1328.0,1349.9000244140625,1218.3411865234375,2177789
2018-04-11,1358.4000244140625,1359.4000244140625,1340.0,1352.75,1220.91357421875,1536552
2018-04-12,1356.300048828125,1361.4000244140625,1345.550048828125,1357.449951171875,1225.1553955078125,1695410
2018-04-13,1362.0,1364.3499755859375,1340.5999755859375,1354.8499755859375,1222.8087158203125,1320241
2018-04-16,1347.9000244140625,1372.0,1346.1500244140625,1368.0999755859375,1234.767578125,1304778
2018-04-17,1370.5,1377.9000244140625,1355.199951171875,1359.550048828125,1227.051025390625,1058589
2018-04-18,1363.0999755859375,1371.449951171875,1351.0,1360.0999755859375,1227.547119140625,1459202
2018-04-19,1365.0999755859375,1388.0999755859375,1361.800048828125,1385.0,1250.0205078125,2229317
2018-04-20,1385.0,1385.0,1359.0,1365.050048828125,1232.0147705078125,1091415
2018-04-23,1370.0,1378.0,1355.5,1360.0,1227.456787109375,1364935
2018-04-24,1355.699951171875,1382.199951171875,1352.0,1378.0,1243.702880859375,1002866
2018-04-25,1375.9000244140625,1376.75,1356.949951171875,1362.9000244140625,1230.0743408203125,1536003
2018-04-26,1365.5,1366.25,1330.0999755859375,1347.199951171875,1215.904296875,4513014
2018-04-27,1353.5,1383.0,1353.5,1377.75,1243.4771728515625,1746280
2018-04-30,1381.300048828125,1405.0,1381.300048828125,1400.9000244140625,1264.370849609375,1309980
2018-05-02,1420.0,1423.75,1390.0999755859375,1403.1500244140625,1266.40185546875,3975516
2018-05-03,1405.699951171875,1406.550048828125,1374.5999755859375,1377.75,1243.4771728515625,1278892
2018-05-04,1380.0,1386.75,1362.0,1368.699951171875,1235.3089599609375,1274703
2018-05-07,1374.0,1393.9000244140625,1366.300048828125,1389.1500244140625,1253.76611328125,1250082
2018-05-08,1391.300048828125,1393.0,1356.1500244140625,1364.9000244140625,1231.8795166015625,1604486
2018-05-09,1362.199951171875,1382.5999755859375,1361.25,1375.6500244140625,1241.581787109375,1270004
2018-05-10,1380.0999755859375,1385.199951171875,1355.1500244140625,1362.199951171875,1229.4422607421875,1262157
2018-05-11,1367.5,1389.5,1364.300048828125,1387.4000244140625,1252.1865234375,1033691
2018-05-14,1381.550048828125,1399.0,1377.0,1381.75,1247.0872802734375,1265158
2018-05-15,1381.0,1403.0,1368.9000244140625,1374.199951171875,1240.2730712890625,1824434
2018-05-16,1364.9000244140625,1374.050048828125,1358.699951171875,1362.3499755859375,1229.577880859375,1491335
2018-05-17,1368.0,1375.0,1350.0,1355.949951171875,1223.8016357421875,1833028
2018-05-18,1350.0,1360.5999755859375,1312.0,1315.550048828125,1187.3389892578125,2070654
2018-05-21,1311.0,1336.8499755859375,1311.0,1313.25,1185.262939453125,2047129
2018-05-22,1317.9000244140625,1340.9000244140625,1316.0999755859375,1320.1500244140625,1191.49072265625,1375132
2018-05-23,1317.0,1350.0,1315.0,1326.9000244140625,1197.5826416015625,1851368
2018-05-24,1336.0,1347.5,1326.4000244140625,1338.050048828125,1207.6461181640625,1482329
2018-05-25,1340.949951171875,1347.5999755859375,1331.75,1342.0,1211.211181640625,1696915
