Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,518.0,523.0,507.20001220703125,508.6000061035156,353.3780822753906,1940293
2018-01-02,511.29998779296875,512.9500122070312,497.20001220703125,499.79998779296875,347.2637634277344,2536583
2018-01-03,500.1499938964844,504.8999938964844,493.3999938964844,494.8999938964844,343.8592529296875,3870814
2018-01-04,495.0,495.5,490.5,491.5,341.4969177246094,2720308
2018-01-05,491.0,494.0,483.70001220703125,487.70001220703125,338.856689453125,2939239
2018-01-08,490.0,501.5,490.0,497.20001220703125,345.4573059082031,4990626
2018-01-09,499.0,500.75,491.25,496.1000061035156,344.6930236816406,3653710
2018-01-10,494.54998779296875,498.20001220703125,493.5,494.29998779296875,343.4423522949219,3121408
2018-01-11,495.0,495.0,488.75,492.3999938964844,342.1221923828125,2958642
2018-01-12,490.5,493.0,487.6499938964844,489.8999938964844,340.3851623535156,2808710
2018-01-15,490.20001220703125,493.8999938964844,485.79998779296875,487.20001220703125,338.50927734375,4078228
2018-01-16,488.0,488.1499938964844,475.45001220703125,479.45001220703125,333.12445068359375,4661889
2018-01-17,479.0,484.0,474.75,479.8500061035156,333.4024353027344,3397744
2018-01-18,480.1000061035156,482.75,468.0,470.25,326.7322998046875,3671246
2018-01-19,471.8999938964844,478.5,465.3999938964844,477.29998779296875,331.63067626953125,3908165
2018-01-22,480.0,480.04998779296875,465.25,469.1499938964844,325.96795654296875,2168115
2018-01-23,472.8999938964844,483.0,469.0,481.1499938964844,334.3056335449219,3779440
2018-01-24,481.0,482.5,473.1499938964844,480.5,333.8540344238281,2540792
2018-01-25,486.0,486.5,473.6000061035156,480.6499938964844,333.95831298828125,4016765
2018-01-29,480.5,480.54998779296875,468.25,469.79998779296875,326.4196472167969,2647116
2018-01-30,469.20001220703125,492.6000061035156,468.95001220703125,485.6000061035156,337.3975524902344,6592554
2018-01-31,486.0,493.6000061035156,483.3500061035156,492.29998779296875,342.0527038574219,6111327
2018-02-01,491.1000061035156,493.8999938964844,481.45001220703125,490.3500061035156,340.6979064941406,3649443
2018-02-02,483.04998779296875,492.6000061035156,472.3500061035156,477.1499938964844,331.5263977050781,2990091
2018-02-05,470.0,488.75,466.04998779296875,475.95001220703125,330.692626953125,3435092
2018-02-06,465.0,477.8999938964844,465.0,467.20001220703125,324.6131286621094,3148093
2018-02-07,473.04998779296875,481.6000061035156,468.6499938964844,476.25,330.9011535644531,3631470
2018-02-08,483.3999938964844,494.0,476.79998779296875,478.20001220703125,332.2560119628906,6038834
2018-02-09,476.0,479.8999938964844,468.70001220703125,475.3999938964844,330.3105163574219,2862450
