Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,507.8666687011719,513.3333129882812,501.6666564941406,503.8333435058594,467.62774658203125,1602100
2018-01-02,505.0333251953125,517.3333129882812,499.0,515.6333618164062,478.5798034667969,2827863
2018-01-03,517.9666748046875,525.1666870117188,516.0,517.2000122070312,480.03387451171875,2871907
2018-01-04,519.933349609375,525.066650390625,518.6666870117188,521.0999755859375,483.653564453125,2061667
2018-01-05,523.7333374023438,523.7333374023438,513.8666381835938,516.1333618164062,479.0439147949219,1330975
2018-01-08,518.8333129882812,526.6666870117188,518.8333129882812,522.9000244140625,485.3243408203125,1991223
2018-01-09,523.3333129882812,528.0,520.2666625976562,527.066650390625,489.1915588378906,1936948
2018-01-10,528.6666870117188,529.3333129882812,516.0333251953125,519.2333374023438,481.92108154296875,1535887
2018-01-11,520.933349609375,525.5333251953125,516.7000122070312,524.1333618164062,486.468994140625,1046914
2018-01-12,526.0,526.6666870117188,512.0333251953125,516.9000244140625,479.7554931640625,2933382
2018-01-15,518.6666870117188,522.6666870117188,513.4666748046875,516.2333374023438,479.13665771484375,1146082
2018-01-16,516.6333618164062,520.4666748046875,508.0333251953125,511.23333740234375,474.4960021972656,1834026
2018-01-17,511.3333435058594,522.6333618164062,503.26666259765625,520.5,483.0967102050781,1782994
2018-01-18,525.2000122070312,543.2666625976562,524.1666870117188,533.6666870117188,495.3172607421875,7805662
2018-01-19,533.0,538.7333374023438,527.3333129882812,534.9000244140625,496.4620056152344,1535200
2018-01-22,539.7999877929688,546.5333251953125,536.6666870117188,542.4000244140625,503.4230041503906,3594555
2018-01-23,545.1333618164062,545.2666625976562,531.7333374023438,538.1666870117188,499.493896484375,2057214
2018-01-24,538.0,552.3333129882812,535.4000244140625,549.5,510.01275634765625,3865750
2018-01-25,551.3333129882812,551.9000244140625,507.73333740234375,512.6333618164062,475.79541015625,9762141
2018-01-29,518.6333618164062,530.2666625976562,514.6666870117188,525.6666870117188,487.8921813964844,8319201
2018-01-30,525.1333618164062,526.9000244140625,511.73333740234375,513.8333129882812,476.90911865234375,3530484
2018-01-31,516.6666870117188,518.0,497.6666564941406,501.3666687011719,465.33831787109375,2747253
2018-02-01,501.3666687011719,514.6666870117188,490.20001220703125,505.8999938964844,469.5458984375,3845061
