Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,406.70001220703125,407.70001220703125,398.04998779296875,399.6499938964844,385.0828857421875,2701537
2018-01-02,403.45001220703125,403.45001220703125,395.0,397.3999938964844,382.9149169921875,1322980
2018-01-03,398.1000061035156,410.8999938964844,397.45001220703125,407.6499938964844,392.79132080078125,4679468
2018-01-04,408.70001220703125,410.70001220703125,406.04998779296875,409.8500061035156,394.9111633300781,1990506
2018-01-05,411.8999938964844,426.95001220703125,410.20001220703125,423.79998779296875,408.3526611328125,5448214
2018-01-08,424.0,427.5,421.1000061035156,422.8999938964844,407.4854736328125,3447843
2018-01-09,422.8999938964844,425.54998779296875,419.20001220703125,421.1000061035156,405.7510986328125,2509904
2018-01-10,422.0,427.8999938964844,418.75,423.45001220703125,408.0154113769531,4253925
2018-01-11,423.0,430.6499938964844,421.0,425.5,409.9906921386719,4415043
2018-01-12,425.8500061035156,428.3500061035156,411.54998779296875,423.29998779296875,407.8708801269531,2581486
2018-01-15,425.54998779296875,427.8999938964844,419.5,420.6000061035156,405.2693176269531,1599208
2018-01-16,421.5,428.25,418.45001220703125,423.54998779296875,408.1117248535156,2318100
2018-01-17,424.25,436.0,422.75,433.3999938964844,417.60272216796875,6715953
2018-01-18,437.95001220703125,438.1499938964844,409.3500061035156,416.25,401.077880859375,8794103
2018-01-19,418.79998779296875,435.45001220703125,418.79998779296875,433.45001220703125,417.65093994140625,7588904
2018-01-22,434.0,443.3500061035156,432.54998779296875,438.04998779296875,422.0832214355469,7092514
2018-01-23,438.04998779296875,442.0,433.0,438.3999938964844,422.4205017089844,4659591
2018-01-24,437.0,452.3500061035156,429.1000061035156,448.75,432.3932189941406,5201505
2018-01-25,450.0,450.0,434.79998779296875,436.5,420.5897521972656,6792843
2018-01-29,436.5,442.3500061035156,432.0,436.6499938964844,420.7342529296875,2126497
2018-01-30,435.0,436.1499938964844,426.79998779296875,428.25,412.64044189453125,2389618
2018-01-31,428.0,435.5,424.5,428.8500061035156,413.21856689453125,2734628
2018-02-01,431.0,433.0,414.45001220703125,428.75,413.1222229003906,1681704
2018-02-02,424.5,426.20001220703125,412.0,417.95001220703125,402.71588134765625,4265914
2018-02-05,408.0,413.0,406.29998779296875,408.20001220703125,393.3212890625,2936554
2018-02-06,395.0,410.3500061035156,387.0,404.79998779296875,390.0451965332031,2963450
2018-02-07,414.3999938964844,414.3999938964844,404.1499938964844,407.0,392.16497802734375,2592845
2018-02-08,408.25,416.1499938964844,401.1000061035156,405.1000061035156,390.3342590332031,2952821
2018-02-09,400.0,401.6000061035156,394.0,399.0,384.45660400390625,2936187
2018-02-12,403.75,406.1499938964844,400.0,403.3500061035156,388.6480712890625,1249277
2018-02-14,405.0,416.79998779296875,405.0,413.0,397.9463195800781,3001847
2018-02-15,421.5,424.0,409.54998779296875,411.70001220703125,396.6937255859375,3293138
2018-02-16,414.0,415.6000061035156,402.3500061035156,405.45001220703125,390.6715087890625,1740283
2018-02-19,407.5,407.5,388.6499938964844,393.8500061035156,379.4943542480469,2140756
2018-02-20,394.0,398.0,387.20001220703125,394.8999938964844,380.5060119628906,2045167
2018-02-21,396.5,398.75,389.75,395.6000061035156,381.1805419921875,1800533
2018-02-22,395.0,406.20001220703125,392.75,404.0,389.27435302734375,4726021
